# Time:  ,  dy/dt  ,  y  , 
3.05000000e+00 , -5.52005019e-01 , -7.87468426e-01 , 
3.06000000e+00 , -5.36345908e-01 , -7.93830234e-01 , 
3.07000000e+00 , -5.20796176e-01 , -8.00009898e-01 , 
3.08000000e+00 , -5.05356668e-01 , -8.06008698e-01 , 
3.09000000e+00 , -4.90028199e-01 , -8.11827925e-01 , 
3.10000000e+00 , -4.74811564e-01 , -8.17468878e-01 , 
3.11000000e+00 , -4.59707531e-01 , -8.22932865e-01 , 
3.12000000e+00 , -4.44716845e-01 , -8.28221203e-01 , 
3.13000000e+00 , -4.29840224e-01 , -8.33335219e-01 , 
3.14000000e+00 , -4.15078367e-01 , -8.38276248e-01 , 
3.15000000e+00 , -4.00431945e-01 , -8.43045630e-01 , 
3.16000000e+00 , -3.85901607e-01 , -8.47644717e-01 , 
3.17000000e+00 , -3.71487979e-01 , -8.52074866e-01 , 
3.18000000e+00 , -3.57191664e-01 , -8.56337441e-01 , 
3.19000000e+00 , -3.43013242e-01 , -8.60433814e-01 , 
3.20000000e+00 , -3.28953268e-01 , -8.64365363e-01 , 
3.21000000e+00 , -3.15012277e-01 , -8.68133473e-01 , 
3.22000000e+00 , -3.01190781e-01 , -8.71739534e-01 , 
3.23000000e+00 , -2.87489269e-01 , -8.75184944e-01 , 
3.24000000e+00 , -2.73908208e-01 , -8.78471103e-01 , 
3.25000000e+00 , -2.60448045e-01 , -8.81599420e-01 , 
3.26000000e+00 , -2.47109203e-01 , -8.84571307e-01 , 
3.27000000e+00 , -2.33892085e-01 , -8.87388182e-01 , 
3.28000000e+00 , -2.20797072e-01 , -8.90051467e-01 , 
3.29000000e+00 , -2.07824524e-01 , -8.92562588e-01 , 
3.30000000e+00 , -1.94974781e-01 , -8.94922975e-01 , 
3.31000000e+00 , -1.82248161e-01 , -8.97134063e-01 , 
3.32000000e+00 , -1.69644962e-01 , -8.99197290e-01 , 
3.33000000e+00 , -1.57165462e-01 , -9.01114098e-01 , 
3.34000000e+00 , -1.44809920e-01 , -9.02885929e-01 , 
3.35000000e+00 , -1.32578573e-01 , -9.04514233e-01 , 
3.36000000e+00 , -1.20471639e-01 , -9.06000459e-01 , 
3.37000000e+00 , -1.08489318e-01 , -9.07346059e-01 , 
3.38000000e+00 , -9.66317881e-02 , -9.08552489e-01 , 
3.39000000e+00 , -8.48992108e-02 , -9.09621204e-01 , 
3.40000000e+00 , -7.32917274e-02 , -9.10553664e-01 , 
3.41000000e+00 , -6.18094608e-02 , -9.11351328e-01 , 
3.42000000e+00 , -5.04525155e-02 , -9.12015658e-01 , 
3.43000000e+00 , -3.92209776e-02 , -9.12548117e-01 , 
3.44000000e+00 , -2.81149153e-02 , -9.12950167e-01 , 
3.45000000e+00 , -1.71343787e-02 , -9.13223274e-01 , 
3.46000000e+00 , -6.27940036e-03 , -9.13368901e-01 , 
3.47000000e+00 , 4.45000452e-03 , -9.13388513e-01 , 
3.48000000e+00 , 1.50538382e-02 , -9.13283577e-01 , 
3.49000000e+00 , 2.55321199e-02 , -9.13055555e-01 , 
3.50000000e+00 , 3.58848857e-02 , -9.12705914e-01 , 
3.51000000e+00 , 4.61121884e-02 , -9.12236117e-01 , 
3.52000000e+00 , 5.62140973e-02 , -9.11647628e-01 , 
3.53000000e+00 , 6.61906978e-02 , -9.10941908e-01 , 
3.54000000e+00 , 7.60420915e-02 , -9.10120420e-01 , 
3.55000000e+00 , 8.57683958e-02 , -9.09184624e-01 , 
3.56000000e+00 , 9.53697438e-02 , -9.08135979e-01 , 
3.57000000e+00 , 1.04846284e-01 , -9.06975940e-01 , 
3.58000000e+00 , 1.14198180e-01 , -9.05705965e-01 , 
3.59000000e+00 , 1.23425611e-01 , -9.04327506e-01 , 
3.60000000e+00 , 1.32528771e-01 , -9.02842014e-01 , 
3.61000000e+00 , 1.41507868e-01 , -9.01250938e-01 , 
3.62000000e+00 , 1.50363124e-01 , -8.99555724e-01 , 
3.63000000e+00 , 1.59094777e-01 , -8.97757816e-01 , 
3.64000000e+00 , 1.67703078e-01 , -8.95858655e-01 , 
3.65000000e+00 , 1.76188292e-01 , -8.93859679e-01 , 
3.66000000e+00 , 1.84550698e-01 , -8.91762322e-01 , 
3.67000000e+00 , 1.92790587e-01 , -8.89568015e-01 , 
3.68000000e+00 , 2.00908266e-01 , -8.87278187e-01 , 
3.69000000e+00 , 2.08904053e-01 , -8.84894261e-01 , 
3.70000000e+00 , 2.16778278e-01 , -8.82417658e-01 , 
3.71000000e+00 , 2.24531287e-01 , -8.79849794e-01 , 
3.72000000e+00 , 2.32163436e-01 , -8.77192083e-01 , 
3.73000000e+00 , 2.39675093e-01 , -8.74445931e-01 , 
3.74000000e+00 , 2.47066639e-01 , -8.71612744e-01 , 
3.75000000e+00 , 2.54338468e-01 , -8.68693920e-01 , 
3.76000000e+00 , 2.61490984e-01 , -8.65690853e-01 , 
3.77000000e+00 , 2.68524603e-01 , -8.62604935e-01 , 
3.78000000e+00 , 2.75439753e-01 , -8.59437549e-01 , 
3.79000000e+00 , 2.82236872e-01 , -8.56190077e-01 , 
3.80000000e+00 , 2.88916409e-01 , -8.52863892e-01 , 
3.81000000e+00 , 2.95478826e-01 , -8.49460364e-01 , 
3.82000000e+00 , 3.01924592e-01 , -8.45980857e-01 , 
3.83000000e+00 , 3.08254190e-01 , -8.42426730e-01 , 
3.84000000e+00 , 3.14468110e-01 , -8.38799335e-01 , 
3.85000000e+00 , 3.20566854e-01 , -8.35100020e-01 , 
3.86000000e+00 , 3.26550935e-01 , -8.31330126e-01 , 
3.87000000e+00 , 3.32420871e-01 , -8.27490988e-01 , 
3.88000000e+00 , 3.38177195e-01 , -8.23583935e-01 , 
3.89000000e+00 , 3.43820446e-01 , -8.19610290e-01 , 
3.90000000e+00 , 3.49351172e-01 , -8.15571369e-01 , 
3.91000000e+00 , 3.54769932e-01 , -8.11468482e-01 , 
3.92000000e+00 , 3.60077292e-01 , -8.07302933e-01 , 
3.93000000e+00 , 3.65273827e-01 , -8.03076018e-01 , 
3.94000000e+00 , 3.70360120e-01 , -7.98789028e-01 , 
3.95000000e+00 , 3.75336764e-01 , -7.94443245e-01 , 
3.96000000e+00 , 3.80204358e-01 , -7.90039947e-01 , 
3.97000000e+00 , 3.84963509e-01 , -7.85580402e-01 , 
3.98000000e+00 , 3.89614834e-01 , -7.81065872e-01 , 
3.99000000e+00 , 3.94158953e-01 , -7.76497612e-01 , 
4.00000000e+00 , 3.98596499e-01 , -7.71876870e-01 , 
4.01000000e+00 , 4.02928108e-01 , -7.67204886e-01 , 
4.02000000e+00 , 4.07154423e-01 , -7.62482893e-01 , 
4.03000000e+00 , 4.11276098e-01 , -7.57712115e-01 , 
4.04000000e+00 , 4.15293788e-01 , -7.52893771e-01 , 
4.05000000e+00 , 4.19208159e-01 , -7.48029070e-01 , 
4.06000000e+00 , 4.23019881e-01 , -7.43119215e-01 , 
4.07000000e+00 , 4.26729630e-01 , -7.38165399e-01 , 
4.08000000e+00 , 4.30338090e-01 , -7.33168808e-01 , 
